municipio,tipo de crimen,año,trimestre,num_trimestre,valor,tipo_dato,modelo,nivel_confianza
Arganda del Rey,Delitos contra la libertad sexual,2024,Q3,3,3.0,Real,Dato observado,Real
Arganda del Rey,Delitos contra la libertad sexual,2024,Q4,4,4.0,Real,Dato observado,Real
Arganda del Rey,Delitos contra la libertad sexual,2025,Q1,1,8.0,Real,Dato observado,Real
Arganda del Rey,Delitos contra la libertad sexual,2025,Q2,2,7.0,Real,Dato observado,Real
Arganda del Rey,Delitos contra la libertad sexual,2025,Q3,3,5.0,Real,Dato observado,Real
Arganda del Rey,Delitos contra la libertad sexual,2025,Q4,4,7.0,Real,Dato observado,Real
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q1,1,13.0,Real,Dato observado,Real
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q2,2,5.0,Real,Dato observado,Real
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q3,3,12.0,Real,Dato observado,Real
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q4,4,4.0,Real,Dato observado,Real
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q1,1,10.0,Real,Dato observado,Real
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q2,2,6.0,Real,Dato observado,Real
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q3,3,9.0,Real,Dato observado,Real
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q4,4,9.0,Real,Dato observado,Real
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q1,1,5.0,Real,Dato observado,Real
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q2,2,19.0,Real,Dato observado,Real
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q3,3,14.0,Real,Dato observado,Real
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q4,4,8.0,Real,Dato observado,Real
Arganda del Rey,Estafas informáticas,2023,Q1,1,142.0,Real,Dato observado,Real
Arganda del Rey,Estafas informáticas,2023,Q2,2,145.0,Real,Dato observado,Real
Arganda del Rey,Estafas informáticas,2023,Q3,3,177.0,Real,Dato observado,Real
Arganda del Rey,Estafas informáticas,2023,Q4,4,204.0,Real,Dato observado,Real
Arganda del Rey,Estafas informáticas,2024,Q1,1,158.0,Real,Dato observado,Real
Arganda del Rey,Estafas informáticas,2024,Q2,2,180.0,Real,Dato observado,Real
Arganda del Rey,Estafas informáticas,2024,Q3,3,137.0,Real,Dato observado,Real
Arganda del Rey,Estafas informáticas,2024,Q4,4,147.0,Real,Dato observado,Real
Arganda del Rey,Estafas informáticas,2025,Q1,1,148.0,Real,Dato observado,Real
Arganda del Rey,Estafas informáticas,2025,Q2,2,149.0,Real,Dato observado,Real
Arganda del Rey,Estafas informáticas,2025,Q3,3,163.0,Real,Dato observado,Real
Arganda del Rey,Estafas informáticas,2025,Q4,4,151.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2023,Q1,1,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2023,Q2,2,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2023,Q3,3,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2023,Q4,4,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2024,Q1,1,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2024,Q2,2,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2024,Q3,3,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2024,Q4,4,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2025,Q1,1,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2025,Q2,2,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2025,Q3,3,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2025,Q4,4,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2023,Q1,1,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2023,Q2,2,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2023,Q3,3,1.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2023,Q4,4,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2024,Q1,1,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2024,Q2,2,1.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2024,Q3,3,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2024,Q4,4,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2025,Q1,1,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2025,Q2,2,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2025,Q3,3,0.0,Real,Dato observado,Real
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2025,Q4,4,0.0,Real,Dato observado,Real
Arganda del Rey,Hurtos,2023,Q1,1,140.0,Real,Dato observado,Real
Arganda del Rey,Hurtos,2023,Q2,2,409.0,Real,Dato observado,Real
Arganda del Rey,Hurtos,2023,Q3,3,258.0,Real,Dato observado,Real
Arganda del Rey,Hurtos,2023,Q4,4,166.0,Real,Dato observado,Real
Arganda del Rey,Hurtos,2024,Q1,1,134.0,Real,Dato observado,Real
Arganda del Rey,Hurtos,2024,Q2,2,321.0,Real,Dato observado,Real
Arganda del Rey,Hurtos,2024,Q3,3,215.0,Real,Dato observado,Real
Arganda del Rey,Hurtos,2024,Q4,4,158.0,Real,Dato observado,Real
Arganda del Rey,Hurtos,2025,Q1,1,160.0,Real,Dato observado,Real
Arganda del Rey,Hurtos,2025,Q2,2,250.0,Real,Dato observado,Real
Arganda del Rey,Hurtos,2025,Q3,3,174.0,Real,Dato observado,Real
Arganda del Rey,Hurtos,2025,Q4,4,140.0,Real,Dato observado,Real
Arganda del Rey,Otros ciberdelitos,2023,Q1,1,15.0,Real,Dato observado,Real
Arganda del Rey,Otros ciberdelitos,2023,Q2,2,23.0,Real,Dato observado,Real
Arganda del Rey,Otros ciberdelitos,2023,Q3,3,18.0,Real,Dato observado,Real
Arganda del Rey,Otros ciberdelitos,2023,Q4,4,34.0,Real,Dato observado,Real
Arganda del Rey,Otros ciberdelitos,2024,Q1,1,19.0,Real,Dato observado,Real
Arganda del Rey,Otros ciberdelitos,2024,Q2,2,31.0,Real,Dato observado,Real
Arganda del Rey,Otros ciberdelitos,2024,Q3,3,29.0,Real,Dato observado,Real
Arganda del Rey,Otros ciberdelitos,2024,Q4,4,18.0,Real,Dato observado,Real
Arganda del Rey,Otros ciberdelitos,2025,Q1,1,22.0,Real,Dato observado,Real
Arganda del Rey,Otros ciberdelitos,2025,Q2,2,34.0,Real,Dato observado,Real
Arganda del Rey,Otros ciberdelitos,2025,Q3,3,16.0,Real,Dato observado,Real
Arganda del Rey,Otros ciberdelitos,2025,Q4,4,17.0,Real,Dato observado,Real
Arganda del Rey,Resto de criminalidad convencional,2023,Q1,1,384.0,Real,Dato observado,Real
Arganda del Rey,Resto de criminalidad convencional,2023,Q2,2,369.0,Real,Dato observado,Real
Arganda del Rey,Resto de criminalidad convencional,2023,Q3,3,353.0,Real,Dato observado,Real
Arganda del Rey,Resto de criminalidad convencional,2023,Q4,4,438.0,Real,Dato observado,Real
Arganda del Rey,Resto de criminalidad convencional,2024,Q1,1,427.0,Real,Dato observado,Real
Arganda del Rey,Resto de criminalidad convencional,2024,Q2,2,371.0,Real,Dato observado,Real
Arganda del Rey,Resto de criminalidad convencional,2024,Q3,3,427.0,Real,Dato observado,Real
Arganda del Rey,Resto de criminalidad convencional,2024,Q4,4,348.0,Real,Dato observado,Real
Arganda del Rey,Resto de criminalidad convencional,2025,Q1,1,326.0,Real,Dato observado,Real
Arganda del Rey,Resto de criminalidad convencional,2025,Q2,2,370.0,Real,Dato observado,Real
Arganda del Rey,Resto de criminalidad convencional,2025,Q3,3,390.0,Real,Dato observado,Real
Arganda del Rey,Resto de criminalidad convencional,2025,Q4,4,349.0,Real,Dato observado,Real
Arganda del Rey,Resto de delitos contra la libertad sexual,2023,Q1,1,9.0,Real,Dato observado,Real
Arganda del Rey,Resto de delitos contra la libertad sexual,2023,Q2,2,5.0,Real,Dato observado,Real
Arganda del Rey,Resto de delitos contra la libertad sexual,2023,Q3,3,8.0,Real,Dato observado,Real
Arganda del Rey,Resto de delitos contra la libertad sexual,2023,Q4,4,7.0,Real,Dato observado,Real
Arganda del Rey,Resto de delitos contra la libertad sexual,2024,Q1,1,6.0,Real,Dato observado,Real
Arganda del Rey,Resto de delitos contra la libertad sexual,2024,Q2,2,2.0,Real,Dato observado,Real
Arganda del Rey,Resto de delitos contra la libertad sexual,2024,Q3,3,3.0,Real,Dato observado,Real
Arganda del Rey,Resto de delitos contra la libertad sexual,2024,Q4,4,3.0,Real,Dato observado,Real
Arganda del Rey,Resto de delitos contra la libertad sexual,2025,Q1,1,6.0,Real,Dato observado,Real
Arganda del Rey,Resto de delitos contra la libertad sexual,2025,Q2,2,7.0,Real,Dato observado,Real
Arganda del Rey,Resto de delitos contra la libertad sexual,2025,Q3,3,4.0,Real,Dato observado,Real
Arganda del Rey,Resto de delitos contra la libertad sexual,2025,Q4,4,5.0,Real,Dato observado,Real
Arganda del Rey,Robos con fuerza en domicilios,2023,Q1,1,24.0,Real,Dato observado,Real
Arganda del Rey,Robos con fuerza en domicilios,2023,Q2,2,27.0,Real,Dato observado,Real
Arganda del Rey,Robos con fuerza en domicilios,2023,Q3,3,38.0,Real,Dato observado,Real
Arganda del Rey,Robos con fuerza en domicilios,2023,Q4,4,27.0,Real,Dato observado,Real
Arganda del Rey,Robos con fuerza en domicilios,2024,Q1,1,18.0,Real,Dato observado,Real
Arganda del Rey,Robos con fuerza en domicilios,2024,Q2,2,14.0,Real,Dato observado,Real
Arganda del Rey,Robos con fuerza en domicilios,2024,Q3,3,14.0,Real,Dato observado,Real
Arganda del Rey,Robos con fuerza en domicilios,2024,Q4,4,12.0,Real,Dato observado,Real
Arganda del Rey,Robos con fuerza en domicilios,2025,Q1,1,15.0,Real,Dato observado,Real
Arganda del Rey,Robos con fuerza en domicilios,2025,Q2,2,17.0,Real,Dato observado,Real
Arganda del Rey,Robos con fuerza en domicilios,2025,Q3,3,10.0,Real,Dato observado,Real
Arganda del Rey,Robos con fuerza en domicilios,2025,Q4,4,13.0,Real,Dato observado,Real
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2023,Q1,1,34.0,Real,Dato observado,Real
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2023,Q2,2,47.0,Real,Dato observado,Real
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2023,Q3,3,57.0,Real,Dato observado,Real
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2023,Q4,4,43.0,Real,Dato observado,Real
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2024,Q1,1,41.0,Real,Dato observado,Real
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2024,Q2,2,22.0,Real,Dato observado,Real
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2024,Q3,3,20.0,Real,Dato observado,Real
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2024,Q4,4,21.0,Real,Dato observado,Real
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2025,Q1,1,27.0,Real,Dato observado,Real
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2025,Q2,2,28.0,Real,Dato observado,Real
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2025,Q3,3,24.0,Real,Dato observado,Real
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2025,Q4,4,27.0,Real,Dato observado,Real
Arganda del Rey,Robos con violencia e intimidación,2023,Q1,1,12.0,Real,Dato observado,Real
Arganda del Rey,Robos con violencia e intimidación,2023,Q2,2,47.0,Real,Dato observado,Real
Arganda del Rey,Robos con violencia e intimidación,2023,Q3,3,35.0,Real,Dato observado,Real
Arganda del Rey,Robos con violencia e intimidación,2023,Q4,4,22.0,Real,Dato observado,Real
Arganda del Rey,Robos con violencia e intimidación,2024,Q1,1,20.0,Real,Dato observado,Real
Arganda del Rey,Robos con violencia e intimidación,2024,Q2,2,25.0,Real,Dato observado,Real
Arganda del Rey,Robos con violencia e intimidación,2024,Q3,3,30.0,Real,Dato observado,Real
Arganda del Rey,Robos con violencia e intimidación,2024,Q4,4,17.0,Real,Dato observado,Real
Arganda del Rey,Robos con violencia e intimidación,2025,Q1,1,13.0,Real,Dato observado,Real
Arganda del Rey,Robos con violencia e intimidación,2025,Q2,2,35.0,Real,Dato observado,Real
Arganda del Rey,Robos con violencia e intimidación,2025,Q3,3,20.0,Real,Dato observado,Real
Arganda del Rey,Robos con violencia e intimidación,2025,Q4,4,9.0,Real,Dato observado,Real
Arganda del Rey,Secuestro,2023,Q1,1,0.0,Real,Dato observado,Real
Arganda del Rey,Secuestro,2023,Q2,2,0.0,Real,Dato observado,Real
Arganda del Rey,Secuestro,2023,Q3,3,0.0,Real,Dato observado,Real
Arganda del Rey,Secuestro,2023,Q4,4,0.0,Real,Dato observado,Real
Arganda del Rey,Secuestro,2024,Q1,1,0.0,Real,Dato observado,Real
Arganda del Rey,Secuestro,2024,Q2,2,0.0,Real,Dato observado,Real
Arganda del Rey,Secuestro,2024,Q3,3,0.0,Real,Dato observado,Real
Arganda del Rey,Secuestro,2024,Q4,4,0.0,Real,Dato observado,Real
Arganda del Rey,Secuestro,2025,Q1,1,0.0,Real,Dato observado,Real
Arganda del Rey,Secuestro,2025,Q2,2,0.0,Real,Dato observado,Real
Arganda del Rey,Secuestro,2025,Q3,3,0.0,Real,Dato observado,Real
Arganda del Rey,Secuestro,2025,Q4,4,0.0,Real,Dato observado,Real
Arganda del Rey,Sustracciones de vehículos,2023,Q1,1,9.0,Real,Dato observado,Real
Arganda del Rey,Sustracciones de vehículos,2023,Q2,2,7.0,Real,Dato observado,Real
Arganda del Rey,Sustracciones de vehículos,2023,Q3,3,3.0,Real,Dato observado,Real
Arganda del Rey,Sustracciones de vehículos,2023,Q4,4,10.0,Real,Dato observado,Real
Arganda del Rey,Sustracciones de vehículos,2024,Q1,1,14.0,Real,Dato observado,Real
Arganda del Rey,Sustracciones de vehículos,2024,Q2,2,10.0,Real,Dato observado,Real
Arganda del Rey,Sustracciones de vehículos,2024,Q3,3,8.0,Real,Dato observado,Real
Arganda del Rey,Sustracciones de vehículos,2024,Q4,4,4.0,Real,Dato observado,Real
Arganda del Rey,Sustracciones de vehículos,2025,Q1,1,7.0,Real,Dato observado,Real
Arganda del Rey,Sustracciones de vehículos,2025,Q2,2,5.0,Real,Dato observado,Real
Arganda del Rey,Sustracciones de vehículos,2025,Q3,3,14.0,Real,Dato observado,Real
Arganda del Rey,Sustracciones de vehículos,2025,Q4,4,12.0,Real,Dato observado,Real
Arganda del Rey,Tráfico de drogas,2023,Q1,1,3.0,Real,Dato observado,Real
Arganda del Rey,Tráfico de drogas,2023,Q2,2,24.0,Real,Dato observado,Real
Arganda del Rey,Tráfico de drogas,2023,Q3,3,3.0,Real,Dato observado,Real
Arganda del Rey,Tráfico de drogas,2023,Q4,4,0.0,Real,Dato observado,Real
Arganda del Rey,Tráfico de drogas,2024,Q1,1,0.0,Real,Dato observado,Real
Arganda del Rey,Tráfico de drogas,2024,Q2,2,16.0,Real,Dato observado,Real
Arganda del Rey,Tráfico de drogas,2024,Q3,3,3.0,Real,Dato observado,Real
Arganda del Rey,Tráfico de drogas,2024,Q4,4,1.0,Real,Dato observado,Real
Arganda del Rey,Tráfico de drogas,2025,Q1,1,4.0,Real,Dato observado,Real
Arganda del Rey,Tráfico de drogas,2025,Q2,2,8.0,Real,Dato observado,Real
Arganda del Rey,Tráfico de drogas,2025,Q3,3,3.0,Real,Dato observado,Real
Arganda del Rey,Tráfico de drogas,2025,Q4,4,3.0,Real,Dato observado,Real
Arroyomolinos,Agresión sexual con penetración,2023,Q1,1,0.0,Real,Dato observado,Real
Arroyomolinos,Agresión sexual con penetración,2023,Q2,2,0.0,Real,Dato observado,Real
Arroyomolinos,Agresión sexual con penetración,2023,Q3,3,0.0,Real,Dato observado,Real
Arroyomolinos,Agresión sexual con penetración,2023,Q4,4,0.0,Real,Dato observado,Real
Arroyomolinos,Agresión sexual con penetración,2024,Q1,1,0.0,Real,Dato observado,Real
Arroyomolinos,Agresión sexual con penetración,2024,Q2,2,2.0,Real,Dato observado,Real
Arroyomolinos,Agresión sexual con penetración,2024,Q3,3,6.0,Real,Dato observado,Real
Arroyomolinos,Agresión sexual con penetración,2024,Q4,4,0.0,Real,Dato observado,Real
Arroyomolinos,Agresión sexual con penetración,2025,Q1,1,0.0,Real,Dato observado,Real
Arroyomolinos,Agresión sexual con penetración,2025,Q2,2,0.0,Real,Dato observado,Real
Arroyomolinos,Agresión sexual con penetración,2025,Q3,3,0.0,Real,Dato observado,Real
Arroyomolinos,Agresión sexual con penetración,2025,Q4,4,2.0,Real,Dato observado,Real
Arroyomolinos,Delitos contra la libertad sexual,2023,Q1,1,4.0,Real,Dato observado,Real
Arroyomolinos,Delitos contra la libertad sexual,2023,Q2,2,0.0,Real,Dato observado,Real
Arroyomolinos,Delitos contra la libertad sexual,2023,Q3,3,1.0,Real,Dato observado,Real
Arroyomolinos,Delitos contra la libertad sexual,2023,Q4,4,3.0,Real,Dato observado,Real
Arroyomolinos,Delitos contra la libertad sexual,2024,Q1,1,4.0,Real,Dato observado,Real
Arroyomolinos,Delitos contra la libertad sexual,2024,Q2,2,3.0,Real,Dato observado,Real
Arroyomolinos,Delitos contra la libertad sexual,2024,Q3,3,10.0,Real,Dato observado,Real
Arroyomolinos,Delitos contra la libertad sexual,2024,Q4,4,3.0,Real,Dato observado,Real
Arroyomolinos,Delitos contra la libertad sexual,2025,Q1,1,4.0,Real,Dato observado,Real
Arroyomolinos,Delitos contra la libertad sexual,2025,Q2,2,3.0,Real,Dato observado,Real
Arroyomolinos,Delitos contra la libertad sexual,2025,Q3,3,3.0,Real,Dato observado,Real
Arroyomolinos,Delitos contra la libertad sexual,2025,Q4,4,4.0,Real,Dato observado,Real
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q1,1,7.0,Real,Dato observado,Real
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q2,2,4.0,Real,Dato observado,Real
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q3,3,8.0,Real,Dato observado,Real
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2023,Q4,4,6.0,Real,Dato observado,Real
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q1,1,2.0,Real,Dato observado,Real
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q2,2,2.0,Real,Dato observado,Real
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q3,3,2.0,Real,Dato observado,Real
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2024,Q4,4,0.0,Real,Dato observado,Real
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q1,1,2.0,Real,Dato observado,Real
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q2,2,7.0,Real,Dato observado,Real
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q3,3,2.0,Real,Dato observado,Real
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2025,Q4,4,3.0,Real,Dato observado,Real
Arroyomolinos,Estafas informáticas,2023,Q1,1,119.0,Real,Dato observado,Real
Arroyomolinos,Estafas informáticas,2023,Q2,2,111.0,Real,Dato observado,Real
Arroyomolinos,Estafas informáticas,2023,Q3,3,147.0,Real,Dato observado,Real
Arroyomolinos,Estafas informáticas,2023,Q4,4,133.0,Real,Dato observado,Real
Arroyomolinos,Estafas informáticas,2024,Q1,1,113.0,Real,Dato observado,Real
Arroyomolinos,Estafas informáticas,2024,Q2,2,109.0,Real,Dato observado,Real
Arroyomolinos,Estafas informáticas,2024,Q3,3,100.0,Real,Dato observado,Real
Arroyomolinos,Estafas informáticas,2024,Q4,4,125.0,Real,Dato observado,Real
Arroyomolinos,Estafas informáticas,2025,Q1,1,119.0,Real,Dato observado,Real
