Código municipio,Municipio,Año,Población,Edad media,Población 0-19,% población 0-19,Población 20+,% población 20+,Población 65+,% población 65+,Extranjeros,% extranjeros,Hogares (ref. 2021),Renta neta media por persona (€),Renta neta media por hogar (€),Paro registrado por 100 habitantes,Afiliados Seguridad Social,Empresas / unidades productivas,Precio compra oficial €/m²,Alquiler oficial mensual (€),Viviendas totales (ref. 2021),Viviendas vacías (ref. 2021),% viviendas vacías,Bares,Discotecas,Unidades ocio-hostelería (proxy oficial),% unidades ocio-hostelería,Hospitales,Centros de salud,Centros sanitarios totales,Comisarías,Parques / estaciones de bomberos,Centros educativos,Centros educativos públicos,Centros educativos privados,Estaciones Metro,Estaciones Cercanías,Estaciones Metro Ligero,Nodos ferroviarios (proxy),Paradas de autobús,Marquesinas,Total líneas,Líneas interurbanas,Zonas verdes oficiales (ha),Superficie urbana sin edificar - proxy verde (ha),% superficie urbana sin edificar,Unidades urbanas de uso comercial,% unidades urbanas de uso comercial,Iluminación / radiancia nocturna,Puntos luz por 1000hab,Superficie parcelas urbanas total (ha),Superficie urbana edificada (ha),Superficie urbana sin edificar (ha),% unidades de suelo vacante,% unidades residenciales,% unidades industriales,% unidades de oficinas,Delitos_totales,Delitos_día,Delitos_noche,Indice_criminal_ponderado,Indice_día_ponderado,Indice_noche_ponderado,Delitos_totales_por_10000_hab,Indice_criminal_ponderado_por_10000_hab,Delitos_día_por_10000_hab,Delitos_noche_por_10000_hab,Afiliados Seguridad Social_por_100_hab,Empresas / unidades productivas_por_1000_hab,Bares_por_1000_hab,Discotecas_por_10000_hab,Hospitales_por_100000_hab,Centros de salud_por_10000_hab,Comisarías_por_100000_hab,Parques / estaciones de bomberos_por_100000_hab,Centros educativos_por_10000_hab,Estaciones Metro_por_100000_hab,Estaciones Cercanías_por_100000_hab,Estaciones Metro Ligero_por_100000_hab,Nodos ferroviarios (proxy)_por_100000_hab,Paradas de autobús_por_10000_hab,Marquesinas_por_10000_hab,Unidades urbanas de uso comercial_por_1000_hab,Zonas_verdes_m2_por_hab,Bares_por_ha_urbana,Discotecas_por_ha_urbana,Comisarías_por_ha_urbana,Parques / estaciones de bomberos_por_ha_urbana,Paradas de autobús_por_ha_urbana,Marquesinas_por_ha_urbana,Unidades urbanas de uso comercial_por_ha_urbana,Es_Madrid,Delitos_totales_por_10000_hab_robust_score,Indice_criminal_ponderado_por_10000_hab_robust_score,Indice_Criminal,Indice_Ocio,Indice_Movilidad,Indice_Urbano,Indice_Servicios,Indice_Socioeconomico,Indice_Criminal_Nivel,Indice_Socioeconomico_Nivel,Indice_Ocio_Nivel,Indice_Movilidad_Nivel,Indice_Urbano_Nivel,Indice_Servicios_Nivel,Percentil_criminal_anual,Ranking_criminal_anual
800,Majadahonda,2025,73662,42.88,15996,0.2171540278569683,57666,0.7828459721430316,14300,0.1941299448833863,8779,0.1191794955336537,23827,21952,76576,2.6,33054,10541,4434.1,1400,25577,684,0.0267427767134534,143,7,13,0.0003,2,2,4,1,0,43,21,22,0,1,0,1,179,98,35,30,132.6,327,0.3070422535211267,1547,0.0352,8515,115.6,1065,738,327,0.0201,0.5922,0.006,0.0112,4603.0,3255.0,1350.0,12420.0,8040.0,4393.0,624.8812141945643,1686.079661155005,441.8831962205751,183.2695283864136,44.87252586136678,143.099562868236,1.941299448833863,0.9502864434851076,2.715104124243165,0.2715104124243165,1.357552062121582,0.0,5.837473867122804,0.0,1.357552062121582,0.0,1.357552062121582,24.30018191197632,13.30401020879151,21.00133040102088,18.00114034373218,0.1937669376693767,0.0094850948509485,0.0013550135501355,0.0,0.2425474254742547,0.1327913279132791,2.096205962059621,0,1.411223303302354,0.8866750479773743,85.36,24.77,67.48,36.94,46.67,43.43,Muy alto,Medio,Bajo,Alto,Bajo,Medio,89.19,5
843,Mejorada del Campo,2023,24133,40.94,5198,0.2153897153275598,18935,0.7846102846724402,3515,0.1456511830273899,3719,0.1541043384577135,8281,13184,42396,5.46,10744,2370,1576.0,672,9163,1482,0.1617374222416239,60,3,19,0.0014,0,1,1,1,0,11,10,1,0,0,0,0,38,22,7,7,43.4,99,0.2487437185929648,441,0.0323,3267,135.37,398,299,99,0.0530999999999999,0.669,0.1039,0.0098,1481.0,993.0,488.0,4379.0,2647.0,1729.0,613.6825094269258,1814.527824969958,411.4697716819293,202.2127377449965,44.51995193303775,98.20577632287738,2.486222185389301,1.24311109269465,0.0,0.4143703642315502,4.143703642315502,0.0,4.558074006547052,0.0,0.0,0.0,0.0,15.74607384079891,9.116148013094104,18.27373306261136,17.98367380764928,0.2006688963210702,0.0100334448160535,0.0033444816053511,0.0,0.1270903010033445,0.0735785953177257,1.474916387959866,0,1.300531537984973,1.278561999578498,90.65,77.78,19.1,60.81,39.82,76.49,Muy alto,Alto,Alto,Muy bajo,Alto,Bajo,82.35,7
843,Mejorada del Campo,2024,24632,41.25,5199,0.2110669048392335,19433,0.7889330951607665,3734,0.1515914257875934,4128,0.1675868788567717,8281,13184,42396,5.32,10887,2384,1821.0,740,9163,1482,0.1617374222416239,61,3,19,0.0014,0,1,1,1,0,11,10,1,0,0,0,0,38,22,7,7,44.3,96,0.2418136020151133,439,0.0321,3325,134.99,397,301,96,0.0494,0.6735,0.1036,0.0097,1260.0,850.0,411.0,3760.0,2259.0,1507.0,511.5297174407276,1526.469632997726,345.0795712893797,166.8561221175707,44.19860344267619,96.78467034751542,2.476453393959078,1.217927898668399,0.0,0.4059759662227996,4.059759662227996,0.0,4.465735628450796,0.0,0.0,0.0,0.0,15.42708671646639,8.931471256901592,17.8223449171809,17.98473530367002,0.2026578073089701,0.0099667774086378,0.0033222591362126,0.0,0.1262458471760797,0.0730897009966777,1.458471760797342,0,0.2908189764280979,0.3997152852077328,69.16,77.18,18.2,59.91,39.1,74.68,Alto,Alto,Alto,Muy bajo,Medio,Bajo,66.67,13
843,Mejorada del Campo,2025,24976,41.55,5196,0.2080397181294042,19780,0.7919602818705958,3918,0.1568705957719411,4297,0.1720451633568225,8281,13184,42396,4.77,11132,2412,2320.0,815,9163,1482,0.1617374222416239,61,3,19,0.0014,0,1,1,1,0,11,10,1,0,0,0,0,38,22,7,7,45.0,94,0.2367758186397985,436,0.0317,3365,134.73,397,303,94,0.0509,0.6738,0.1029,0.0097,1374.0,938.0,438.0,3916.0,2442.0,1486.0,550.1281229980782,1567.905188981422,375.5605381165919,175.3683536194747,44.57078795643818,96.57270980140936,2.44234465086483,1.201153106982704,0.0,0.4003843689942345,4.003843689942344,0.0,4.404228058936579,0.0,0.0,0.0,0.0,15.21460602178091,8.808456117873158,17.45675848814862,18.01729660474055,0.2013201320132013,0.0099009900990099,0.0033003300330033,0.0,0.1254125412541254,0.0726072607260726,1.438943894389439,0,0.6723386019767494,0.5261324580194937,76.64,75.08,17.48,58.93,38.56,71.89,Alto,Alto,Alto,Muy bajo,Medio,Bajo,81.08,8
920,Móstoles,2023,210592,44.33,39158,0.1859424859443853,171434,0.8140575140556147,47159,0.2239353821607658,26964,0.1280390518158335,76909,17501,50653,5.14,91515,13842,2017.5,703,82103,2568,0.0312777852210028,416,14,58,0.0004,3,9,12,1,0,104,74,30,5,2,0,7,272,153,41,32,379.1,277,0.2319932998324958,5488,0.0419,17000,80.72,1194,916,277,0.0074,0.6297,0.0088,0.0052,8956.0,6100.0,2857.0,26166.0,15898.0,10275.0,425.2773134781948,1242.497340829661,289.6596261966267,135.6651724661905,43.45606670718736,65.72899255432304,1.975383680291749,0.6647925847135693,1.424555538671934,0.4273666616015803,0.4748518462239781,0.0,4.938459200729373,2.374259231119891,0.9497036924479564,0.0,3.323962923567847,12.9159702172922,7.265233247226865,26.05986932077192,18.00163349035101,0.4541484716157205,0.0152838427947598,0.0010917030567685,0.0,0.2969432314410481,0.1670305676855895,5.991266375545852,0,-0.5617288007997039,-0.4666656159412166,24.3,12.31,54.78,43.54,37.3,48.65,Bajo,Medio,Muy bajo,Medio,Medio,Bajo,23.53,27
920,Móstoles,2024,213268,44.59,39218,0.1838906915242793,174050,0.8161093084757207,48668,0.2282011365980832,29064,0.1362792355158767,76909,17501,50653,4.94,92918,13937,2218.3,790,82103,2568,0.0312777852210028,422,14,58,0.0004,3,9,12,1,0,104,74,30,5,2,0,7,272,153,41,32,383.9,274,0.2294807370184255,5468,0.0416,17000,79.71,1194,920,274,0.0077,0.6302,0.0088,0.0051,8913.0,5972.0,2940.0,26427.0,15804.0,10617.0,417.92486448975,1239.145113190915,280.0232571224938,137.8547180073897,43.56865540071647,65.34970084588406,1.978730986364574,0.6564510381304274,1.406680795993773,0.4220042387981319,0.468893598664591,0.0,4.876493426111747,2.344467993322955,0.937787197329182,0.0,3.282255190652137,12.75390588367688,7.174072059568243,25.63910197497984,18.00082525273365,0.4586956521739131,0.0152173913043478,0.0010869565217391,0.0,0.2956521739130435,0.166304347826087,5.943478260869565,0,-0.6344028800636546,-0.4768930433438692,23.36,12.61,52.61,42.04,35.67,47.57,Bajo,Medio,Muy bajo,Medio,Medio,Bajo,22.22,29
920,Móstoles,2025,214293,44.96,38601,0.1801318755162324,175692,0.8198681244837676,49845,0.232602091528888,29594,0.1381006379116443,76909,17501,50653,4.55,94134,13986,2690.9,875,82103,2568,0.0312777852210028,422,14,58,0.0004,3,9,12,1,0,104,74,30,5,2,0,7,272,153,41,32,385.7,274,0.2296730930427494,5449,0.0414,17000,79.33,1193,918,274,0.0081,0.6301,0.0087,0.0051,8413.0,5770.0,2643.0,24366.0,14877.0,9489.0,392.5933184938378,1137.04134059442,269.2575119112617,123.3358065825762,43.92770645798043,65.26578096344724,1.969266378276472,0.6533111207552276,1.399952401618345,0.4199857204855035,0.4666508005394483,0.0,4.853168325610262,2.333254002697242,0.9333016010788966,0.0,3.266555603776138,12.692901774673,7.139757248253559,25.42780212139454,17.99872137680652,0.4596949891067538,0.0152505446623093,0.0010893246187363,0.0,0.2962962962962963,0.1666666666666667,5.935729847494553,0,-0.8847884025580769,-0.7884049793763614,12.46,10.81,51.53,40.84,34.23,46.12,Muy bajo,Medio,Muy bajo,Medio,Medio,Bajo,13.51,33
967,Navalcarnero,2023,31955,39.08,8203,0.2567047410420905,23752,0.7432952589579096,4047,0.1266468471287748,3687,0.115381004537631,10289,15385,43882,4.85,12147,2540,1753.9,658,12156,731,0.0601349128002632,81,3,28,0.0015,0,2,2,1,0,23,15,8,0,0,0,0,76,27,15,14,57.5,405,0.5827338129496403,547,0.0298,4157,130.09,695,289,405,0.0745,0.6325,0.0174,0.0025,1620.0,1114.0,509.0,4719.0,2881.0,1857.0,506.9629166014708,1476.764199655766,348.6152401815053,159.2864966358942,38.01283054295103,79.486778281959,2.534814583007354,0.9388202159286496,0.0,0.6258801439524332,3.129400719762166,0.0,7.197621655452981,0.0,0.0,0.0,0.0,23.78344547019246,8.449381943357848,17.11782193709904,17.99405413863245,0.2802768166089966,0.0103806228373702,0.0034602076124567,0.0,0.2629757785467128,0.0934256055363321,1.892733564013841,0,0.2456791806000109,0.2480672571482908,63.24,69.37,39.01,38.21,62.16,47.21,Alto,Medio,Alto,Bajo,Bajo,Alto,64.71,13
967,Navalcarnero,2024,32684,39.5,8223,0.2515909925345735,24461,0.7484090074654265,4266,0.1305225798555868,3881,0.1187431158976869,10289,15385,43882,5.06,12603,2570,1881.6,720,12156,731,0.0601349128002632,82,3,28,0.0015,0,2,2,1,0,23,15,8,0,0,0,0,76,27,15,14,58.8,404,0.5829725829725829,545,0.0293,4239,129.7,693,289,404,0.0739,0.6341,0.0172,0.0025,1554.0,1060.0,494.0,4459.0,2748.0,1711.0,475.4619997552319,1364.276098396769,324.3177089707502,151.1442907844817,38.56015175621099,78.6317464202668,2.508872842981275,0.9178803084077836,0.0,0.6119202056051891,3.059601028025945,0.0,7.037082364459675,0.0,0.0,0.0,0.0,23.25296781299719,8.260922775670052,16.6748256027414,17.99045404479256,0.2837370242214533,0.0103806228373702,0.0034602076124567,0.0,0.2629757785467128,0.0934256055363321,1.885813148788927,0,-0.065686478837896,-0.0951265868469709,43.3,68.47,38.29,36.26,59.1,49.37,Medio,Medio,Alto,Bajo,Bajo,Medio,47.22,20
967,Navalcarnero,2025,33352,39.78,8261,0.2476912928759895,25091,0.7523087071240105,4412,0.1322859198848645,4105,0.123081074598225,10289,15385,43882,4.61,13054,2625,2149.4,795,12156,731,0.0601349128002632,82,3,27,0.0014,0,2,2,1,0,23,15,8,0,0,0,0,76,27,15,14,60.0,403,0.5815295815295816,549,0.0294,4313,129.32,693,290,403,0.0716,0.6365999999999999,0.0171,0.0025,1548.0,1070.0,479.0,4439.0,2738.0,1707.0,464.1400815543296,1330.954665387383,320.8203406092588,143.6195730390981,39.14008155432958,78.70592468217798,2.458623171024227,0.8994962820820341,0.0,0.5996641880546894,2.998320940273447,0.0,6.896138162628927,0.0,0.0,0.0,0.0,22.7872391460782,8.095466538738307,16.46078196210122,17.98992564164068,0.2827586206896552,0.0103448275862069,0.0034482758620689,0.0,0.2620689655172414,0.093103448275862,1.893103448275862,0,-0.1775961271803033,-0.1967881008553886,35.82,62.46,37.03,35.88,58.02,46.85,Bajo,Medio,Alto,Bajo,Bajo,Medio,45.95,21
1049,Paracuellos de Jarama,2023,27034,36.75,8265,0.3057261226603536,18769,0.6942738773396464,2328,0.0861137826440778,3468,0.1282829030110232,8482,19390,61542,3.01,10492,2733,2332.0,908,9607,343,0.0357031331320911,65,3,18,0.0013,0,1,1,1,0,18,11,7,0,0,0,0,102,35,11,8,48.7,168,0.3088235294117647,172,0.0124,3601,133.2,544,376,168,0.0601,0.6759999999999999,0.0442,0.0011,1157.0,812.0,346.0,3444.0,2097.0,1354.0,427.9795812680329,1273.951320559296,300.3625064733299,127.9869793593253,38.81038692017459,101.0949175112821,2.404379670045128,1.109713693866982,0.0,0.3699045646223274,3.699045646223274,0.0,6.658282163201894,0.0,0.0,0.0,0.0,37.7302655914774,12.94665976178146,6.362358511504032,18.01435229710735,0.1728723404255319,0.0079787234042553,0.0026595744680851,0.0,0.2712765957446808,0.0930851063829787,0.4574468085106383,0,-0.5350186768859231,-0.3707015798205612,23.05,68.77,43.6,39.71,48.65,33.96,Bajo,Bajo,Alto,Medio,Bajo,Medio,26.47,26
1049,Paracuellos de Jarama,2024,27241,37.34,8112,0.2977864248742704,19129,0.7022135751257296,2442,0.0896442861862633,3654,0.1341360449322712,8482,19390,61542,3.01,10941,2714,2409.0,995,9607,343,0.0357031331320911,66,3,18,0.0013,0,1,1,1,0,18,11,7,0,0,0,0,102,35,11,8,49.0,164,0.3014705882352941,177,0.0127,3625,133.07,544,381,164,0.0578,0.6775,0.0441,0.0012,1091.0,768.0,324.0,3134.0,1946.0,1194.0,400.499247457876,1150.471715428949,281.927976212327,118.9383649645754,40.1637237986858,99.62923534378326,2.422818545574685,1.101281157079402,0.0,0.3670937190264674,3.670937190264675,0.0,6.607686942476414,0.0,0.0,0.0,0.0,37.44355934069968,12.84828016592636,6.497558826768474,17.9875922322969,0.1732283464566929,0.0078740157480314,0.0026246719160104,0.0,0.2677165354330709,0.0918635170603674,0.4645669291338583,0,-0.8066435410172961,-0.7474297836519102,13.71,68.17,43.24,40.54,47.03,35.23,Muy bajo,Bajo,Alto,Medio,Medio,Medio,16.67,31
1049,Paracuellos de Jarama,2025,27649,37.87,8056,0.2913667763752758,19593,0.7086332236247243,2614,0.0945422980939636,3575,0.1292994321675286,8482,19390,61542,2.95,11394,2737,2677.0,1085,9607,343,0.0357031331320911,66,3,18,0.0013,0,1,1,1,0,18,11,7,0,0,0,0,102,35,11,8,49.8,151,0.2770642201834863,177,0.0127,3672,132.81,545,394,151,0.054,0.6809999999999999,0.0442,0.0012,1103.0,772.0,331.0,3254.0,1966.0,1288.0,398.9294368693262,1176.896090274513,279.2144381351948,119.7149987341314,41.20944699627473,98.99092191399328,2.387066440015914,1.085030200007234,0.0,0.3616767333357445,3.616767333357445,0.0,6.510181200043401,0.0,0.0,0.0,0.0,36.89102680024594,12.65868566675106,6.401678180042678,18.01150132012008,0.16751269035533,0.0076142131979695,0.0025380710659898,0.0,0.2588832487309645,0.0888324873096446,0.4492385786802031,0,-0.8221600769797969,-0.6668107432652237,14.95,66.67,42.34,41.96,45.58,36.58,Muy bajo,Bajo,Alto,Medio,Medio,Medio,21.62,30
1065,Parla,2023,132842,39.03,32531,0.2448849008596679,100311,0.7551150991403321,17712,0.1333313259360744,29932,0.2253203053251231,44570,12639,36530,6.3,54613,7414,1589.0,638,47256,1506,0.031868969019807,265,9,38,0.0006,1,5,6,1,1,63,49,14,0,1,19,20,140,48,16,9,239.1,503,0.4416154521510097,2886,0.0425,14125,106.33,1139,636,503,0.0262,0.6897,0.0089,0.0049,6635.0,4429.0,2207.0,19465.0,11727.0,7745.0,499.4655304798181,1465.27453666762,333.4035922373948,166.137215639632,41.11124493759504,55.81066229054064,1.994851026030924,0.677496574878427,0.7527739720871411,0.3763869860435706,0.7527739720871411,0.7527739720871411,4.742476024148989,0.0,0.7527739720871411,14.30270546965568,15.05547944174282,10.53883560921997,3.613315066018277,21.72505683443489,17.99882567260354,0.4166666666666667,0.0141509433962264,0.0015723270440251,0.0015723270440251,0.220125786163522,0.0754716981132075,4.537735849056604,0,0.1715724939526433,0.2130130464097444,63.55,20.87,33.69,47.45,41.26,62.88,Alto,Alto,Bajo,Bajo,Medio,Medio,61.76,14
1065,Parla,2024,134876,39.46,32389,0.2401390907203654,102487,0.7598609092796347,18583,0.1377784038672558,31257,0.2317461965064207,44570,12639,36530,6.02,55880,7578,1760.0,714,47256,1506,0.031868969019807,269,9,38,0.0006,1,5,6,1,1,63,49,14,0,1,19,20,140,48,16,9,242.8,500,0.4389815627743635,2892,0.0425,14311,106.1,1139,639,500,0.0256,0.6901999999999999,0.009,0.0049,7888.0,5119.0,2770.0,24431.0,14081.0,10356.0,584.8334766748717,1811.367478276343,379.5337940033809,205.3738248465257,41.43064740947241,56.18494024140693,1.99442450843738,0.6672795753136215,0.7414217503484682,0.3707108751742341,0.7414217503484682,0.7414217503484682,4.67095702719535,0.0,0.7414217503484682,14.0870132566209,14.82843500696937,10.37990450487855,3.558824401672648,21.4419170200777,18.00172009846081,0.4209702660406886,0.0140845070422535,0.001564945226917,0.001564945226917,0.2190923317683881,0.0751173708920187,4.525821596244131,0,1.01537799306326,1.268919988396868,89.41,19.97,33.15,47.37,39.82,62.88,Muy alto,Alto,Muy bajo,Bajo,Medio,Bajo,94.44,3
1065,Parla,2025,138012,39.74,32667,0.2366968089731328,105345,0.7633031910268673,19323,0.1400095643857056,33161,0.2402762078659827,44570,12639,36530,5.47,57321,7801,2096.9,827,47256,1506,0.031868969019807,269,9,37,0.0005,1,5,6,1,1,63,49,14,0,1,19,20,140,48,16,9,248.4,500,0.4382120946538124,2891,0.0425,14596,105.76,1141,641,500,0.0251,0.6926000000000001,0.009,0.0048,6993.0,4515.0,2476.0,21502.0,12403.0,9087.0,506.6950699939136,1557.980465466771,327.1454656116859,179.4046894472945,41.53334492652812,56.5240703706924,1.949105874851462,0.6521172071993739,0.724574674665971,0.3622873373329855,0.724574674665971,0.724574674665971,4.564820450395618,0.0,0.724574674665971,13.76691881865345,14.49149349331942,10.1440454453236,3.477958438396661,20.94745384459322,17.99843491870272,0.4196567862714509,0.0140405616224649,0.0015600624024961,0.0015600624024961,0.218408736349454,0.0748829953198128,4.510140405616225,0,0.2430316946237349,0.4958527753200675,72.59,12.31,32.61,46.47,36.94,61.17,Alto,Alto,Muy bajo,Bajo,Medio,Bajo,78.38,9
1132,Pinto,2023,55178,40.22,12761,0.2312697089419696,42417,0.7687302910580304,7443,0.1348907173148719,6447,0.1168400449454493,19481,21007,60747,5.04,22480,4746,2088.2,688,21507,586,0.0272469428558143,200,5,127,0.0037,0,2,2,1,0,26,18,8,0,1,0,1,86,40,18,14,99.3,485,0.4445462878093492,1323,0.0387,6644,120.41,1091,607,485,0.0234,0.62,0.0299,0.0108,3206.0,2208.0,999.0,9164.0,5676.0,3494.0,581.0286708470767,1660.806843307115,400.1594838522599,181.0504186451122,40.74087498640763,86.01254123020044,3.624633005908152,0.906158251477038,0.0,0.3624633005908152,1.812316502954076,0.0,4.712022907680598,0.0,1.812316502954076,0.0,1.812316502954076,15.58592192540505,7.249266011816304,23.97694733408242,17.99630287433397,0.329489291598023,0.0082372322899505,0.0016474464579901,0.0,0.1416803953871499,0.0658978583196046,2.179571663920922,0,0.9777700122737734,0.8095693327174175,81.31,76.58,34.87,59.01,31.53,40.72,Muy alto,Medio,Alto,Bajo,Medio,Bajo,73.53,10
1132,Pinto,2024,55989,40.56,12682,0.2265087785100645,43307,0.7734912214899355,7757,0.1385450713533015,6925,0.1236850095554484,19481,21007,60747,4.73,23259,4776,2274.6,765,21507,586,0.0272469428558143,203,5,127,0.0037,0,2,2,1,0,26,18,8,0,1,0,1,86,40,18,14,100.8,470,0.4307974335472044,1312,0.0384,6728,120.17,1091,621,470,0.0229,0.6207,0.0299,0.0108,3106.0,2144.0,965.0,8962.0,5532.0,3447.0,554.7518262515852,1600.671560485095,382.9323617139081,172.3552840736573,41.54208862455125,85.30247012806088,3.625712193466573,0.8930325599671364,0.0,0.3572130239868546,1.786065119934273,0.0,4.643769311829109,0.0,1.786065119934273,0.0,1.786065119934273,15.36016003143475,7.144260479737091,23.43317437353766,18.00353640893747,0.3268921095008052,0.0080515297906602,0.001610305958132,0.0,0.1384863123993559,0.0644122383252818,2.112721417069243,0,0.7180408404100185,0.6261005156563711,77.26,75.37,32.16,57.36,30.27,39.46,Alto,Bajo,Alto,Bajo,Medio,Bajo,80.56,8
1132,Pinto,2025,56592,41.03,12467,0.2202961549335595,44125,0.7797038450664405,8130,0.1436598812553011,7164,0.1265903307888041,19481,21007,60747,4.4,23999,4844,2604.0,845,21507,586,0.0272469428558143,203,5,127,0.0037,0,2,2,1,0,26,18,8,0,1,0,1,86,40,18,14,101.9,453,0.4152153987167736,1297,0.0379,6790,119.98,1091,638,453,0.022,0.6221,0.03,0.0108,2889.0,2024.0,866.0,8047.0,5101.0,2952.0,510.4961832061069,1421.932428611818,357.6477240599378,153.0251625671473,42.40705400056545,85.59513712185468,3.587079445858072,0.8835171048911508,0.0,0.3534068419564603,1.767034209782301,0.0,4.594288945433983,0.0,1.767034209782301,0.0,1.767034209782301,15.19649420412779,7.068136839129206,22.91843370087645,18.00607859768165,0.3181818181818182,0.0078369905956112,0.0015673981191222,0.0,0.1347962382445141,0.0626959247648902,2.032915360501567,0,0.2806031763583694,0.080779107850495,56.07,73.87,31.08,56.31,29.73,38.38,Medio,Bajo,Alto,Bajo,Medio,Bajo,59.46,16
1150,Pozuelo de Alarcón,2023,88504,42.42,20166,0.2278541082888909,68338,0.7721458917111091,16583,0.1873700623700624,8414,0.0950691494169755,27767,27769,87900,2.35,38276,15899,3834.5,1421,32327,2180,0.0674358895041296,183,7,32,0.0006,2,3,5,1,1,63,19,44,0,1,16,17,311,130,40,31,159.3,1172,0.3644278606965174,1603,0.0306,14650,165.53,3216,2044,1172,0.0395,0.5886,0.0038,0.0123,2511.0,1684.0,828.0,7266.0,4346.0,2926.0,283.7159902377294,820.9798427189731,190.2738859260598,93.55509355509356,43.24776281298021,179.641598119859,2.067703154659676,0.7909247039681823,2.259784868480521,0.3389677302720781,1.12989243424026,1.12989243424026,7.11832233571364,0.0,1.12989243424026,18.07827894784417,19.20817138208443,35.13965470487209,14.68860164512338,18.11217572087137,17.99918647744735,0.0895303326810176,0.0034246575342465,0.0004892367906066,0.0004892367906066,0.1521526418786693,0.0636007827788649,0.7842465753424658,0,-1.960968542830672,-1.752687949581616,2.18,30.48,92.07,40.76,63.78,32.62,Muy bajo,Bajo,Bajo,Muy alto,Medio,Alto,2.94,34
1150,Pozuelo de Alarcón,2024,89123,42.76,19757,0.2216823939948162,69366,0.7783176060051838,17076,0.1916003725188784,8950,0.1004230108950551,27767,27769,87900,2.33,39177,16135,4123.9,1511,32327,2180,0.0674358895041296,186,7,34,0.0006,2,3,5,1,1,63,19,44,0,1,16,17,311,130,40,31,160.4,1152,0.3585434173669468,1590,0.0301,14650,164.38,3213,2061,1152,0.0409,0.5871999999999999,0.0037,0.0121,2508.0,1676.0,834.0,7229.0,4356.0,2885.0,281.4088394690484,811.1261963802835,188.0547109051536,93.57853752678882,43.95834969648688,181.0419308147167,2.087003354913995,0.785431370128923,2.24408962893978,0.336613444340967,1.12204481446989,1.12204481446989,7.068882331160307,0.0,1.12204481446989,17.95271703151824,19.07476184598813,34.89559373001358,14.58658258810857,17.84051255007125,17.99759882409704,0.0902474526928675,0.0033964095099466,0.0004852013585638,0.0004852013585638,0.150897622513343,0.0630761766132945,0.7714701601164483,0,-1.983773197184686,-1.782750780463244,1.87,30.48,91.53,38.96,62.16,35.86,Muy bajo,Bajo,Bajo,Muy alto,Bajo,Alto,2.78,36
1150,Pozuelo de Alarcón,2025,89474,43.07,19483,0.2177504079397367,69991,0.7822495920602633,17700,0.1978228312135369,9278,0.1036949281355478,27767,27769,87900,2.18,39903,16051,4787.9,1602,32327,2180,0.0674358895041296,186,7,33,0.0006,2,3,5,1,1,63,19,44,0,1,16,17,311,130,40,31,161.1,1151,0.3583437110834371,1588,0.0297,14650,163.73,3212,2061,1151,0.0406,0.5831000000000001,0.0036,0.0119,2572.0,1784.0,789.0,7080.0,4455.0,2633.0,287.4578089724389,791.2913248541475,199.387531573418,88.18204171044103,44.59731318595346,179.3928962603661,2.078816192413439,0.7823501799405413,2.235286228401546,0.335292934260232,1.117643114200773,1.117643114200773,7.041151619464872,0.0,1.117643114200773,17.88228982721237,18.99993294141315,34.75870085164405,14.52936048461005,17.74817265350828,18.00523056977446,0.0902474526928675,0.0033964095099466,0.0004852013585638,0.0004852013585638,0.150897622513343,0.0630761766132945,0.7704997573993208,0,-1.923983147658942,-1.843265676954684,1.55,29.58,90.99,37.09,61.08,36.94,Muy bajo,Bajo,Bajo,Muy alto,Bajo,Alto,2.7,37
1230,Rivas-Vaciamadrid,2023,100053,38.11,25397,0.2538354672023828,74656,0.7461645327976173,9899,0.0989375630915614,9335,0.0933005507081247,31289,19824,64703,4.13,41087,9114,2436.6,896,35980,4758,0.1322401334074486,186,8,11,0.0002,1,2,3,1,0,56,34,22,3,0,0,3,209,119,25,23,180.1,571,0.3739358218729535,1311,0.0254,11075,110.69,1527,956,571,0.0143,0.6809000000000001,0.021,0.0199,6065.0,4169.0,1897.0,17560.0,10617.0,6950.0,606.1787252756039,1755.069812999111,416.6791600451761,189.599512258503,41.06523542522464,91.09172138766452,1.859014722197235,0.7995762246009616,0.999470280751202,0.1998940561502404,0.999470280751202,0.0,5.59703357220673,2.998410842253605,0.0,0.0,2.998410842253605,20.88892886770012,11.8936963409393,13.10305538064826,18.00045975632915,0.194560669456067,0.00836820083682,0.0010460251046025,0.0,0.2186192468619247,0.1244769874476988,1.371338912133891,0,1.226361611059973,1.0971594916136,86.92,10.96,61.26,47.22,32.25,35.68,Muy alto,Bajo,Muy bajo,Alto,Medio,Bajo,79.41,8
