municipio,tipo de crimen,año,trimestre,num_trimestre,conteo_predicho,modelo,nivel_confianza
San Fernando de Henares,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
San Fernando de Henares,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
San Fernando de Henares,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
San Fernando de Henares,Hurtos,2026,Q1,1,95.5689399789477,Gradient Boosting,Estándar
San Fernando de Henares,Hurtos,2026,Q2,2,95.84496098590392,Gradient Boosting,Estándar
San Fernando de Henares,Hurtos,2026,Q3,3,87.68924238390565,Gradient Boosting,Estándar
San Fernando de Henares,Otros ciberdelitos,2026,Q1,1,11.960604910783438,Gradient Boosting,Estándar
San Fernando de Henares,Otros ciberdelitos,2026,Q2,2,13.23237146315314,Gradient Boosting,Estándar
San Fernando de Henares,Otros ciberdelitos,2026,Q3,3,11.135001185458442,Gradient Boosting,Estándar
San Fernando de Henares,Resto de criminalidad convencional,2026,Q1,1,177.21900187759334,Gradient Boosting,Estándar
San Fernando de Henares,Resto de criminalidad convencional,2026,Q2,2,209.01182158159307,Gradient Boosting,Estándar
San Fernando de Henares,Resto de criminalidad convencional,2026,Q3,3,181.92695688892928,Gradient Boosting,Estándar
San Fernando de Henares,Resto de delitos contra la libertad sexual,2026,Q1,1,2.9710141361621347,Gradient Boosting,Estándar
San Fernando de Henares,Resto de delitos contra la libertad sexual,2026,Q2,2,3.030986187077562,Gradient Boosting,Estándar
San Fernando de Henares,Resto de delitos contra la libertad sexual,2026,Q3,3,3.030986187077562,Gradient Boosting,Estándar
San Fernando de Henares,Robos con fuerza en domicilios,2026,Q1,1,8.80013423577927,Gradient Boosting,Estándar
San Fernando de Henares,Robos con fuerza en domicilios,2026,Q2,2,10.09305809841471,Gradient Boosting,Estándar
San Fernando de Henares,Robos con fuerza en domicilios,2026,Q3,3,11.415270289174531,Gradient Boosting,Estándar
San Fernando de Henares,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,14.551492207013103,Gradient Boosting,Estándar
San Fernando de Henares,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,13.246598551742201,Gradient Boosting,Estándar
San Fernando de Henares,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,13.835474890287868,Gradient Boosting,Estándar
San Fernando de Henares,Robos con violencia e intimidación,2026,Q1,1,7.060702542919079,Gradient Boosting,Estándar
San Fernando de Henares,Robos con violencia e intimidación,2026,Q2,2,6.430862175197474,Gradient Boosting,Estándar
San Fernando de Henares,Robos con violencia e intimidación,2026,Q3,3,6.430862175197474,Gradient Boosting,Estándar
San Fernando de Henares,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
San Fernando de Henares,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
San Fernando de Henares,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
San Fernando de Henares,Sustracciones de vehículos,2026,Q1,1,15.094257839160258,Gradient Boosting,Estándar
San Fernando de Henares,Sustracciones de vehículos,2026,Q2,2,13.309505336191526,Gradient Boosting,Estándar
San Fernando de Henares,Sustracciones de vehículos,2026,Q3,3,13.229802473691388,Gradient Boosting,Estándar
San Fernando de Henares,Tráfico de drogas,2026,Q1,1,1.9409049828359604,Gradient Boosting,Estándar
San Fernando de Henares,Tráfico de drogas,2026,Q2,2,2.4153625127947103,Gradient Boosting,Estándar
San Fernando de Henares,Tráfico de drogas,2026,Q3,3,2.7458041343984534,Gradient Boosting,Estándar
San Martín de la Vega,Agresión sexual con penetración,2026,Q1,1,1.888148978799881,Gradient Boosting,Estándar
San Martín de la Vega,Agresión sexual con penetración,2026,Q2,2,1.6917236318483468,Gradient Boosting,Estándar
San Martín de la Vega,Agresión sexual con penetración,2026,Q3,3,2.713875204536118,Gradient Boosting,Estándar
San Martín de la Vega,Delitos contra la libertad sexual,2026,Q1,1,2.8057761853138805,Gradient Boosting,Estándar
San Martín de la Vega,Delitos contra la libertad sexual,2026,Q2,2,3.242755757435653,Gradient Boosting,Estándar
San Martín de la Vega,Delitos contra la libertad sexual,2026,Q3,3,3.440646131584675,Gradient Boosting,Estándar
San Martín de la Vega,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,3.182783706520226,Gradient Boosting,Estándar
San Martín de la Vega,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,2.33131865535513,Gradient Boosting,Estándar
San Martín de la Vega,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,2.7458041343984534,Gradient Boosting,Estándar
San Martín de la Vega,Estafas informáticas,2026,Q1,1,29.413268827766323,Gradient Boosting,Estándar
San Martín de la Vega,Estafas informáticas,2026,Q2,2,27.3714777846162,Gradient Boosting,Estándar
San Martín de la Vega,Estafas informáticas,2026,Q3,3,28.27434387019645,Gradient Boosting,Estándar
San Martín de la Vega,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
San Martín de la Vega,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
San Martín de la Vega,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
San Martín de la Vega,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
San Martín de la Vega,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
San Martín de la Vega,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
San Martín de la Vega,Hurtos,2026,Q1,1,41.63426546579571,Gradient Boosting,Estándar
San Martín de la Vega,Hurtos,2026,Q2,2,41.125244616731536,Gradient Boosting,Estándar
San Martín de la Vega,Hurtos,2026,Q3,3,41.125244616731536,Gradient Boosting,Estándar
San Martín de la Vega,Otros ciberdelitos,2026,Q1,1,6.976196796806383,Gradient Boosting,Estándar
San Martín de la Vega,Otros ciberdelitos,2026,Q2,2,6.976196796806383,Gradient Boosting,Estándar
San Martín de la Vega,Otros ciberdelitos,2026,Q3,3,6.693358703628542,Gradient Boosting,Estándar
San Martín de la Vega,Resto de criminalidad convencional,2026,Q1,1,94.62992103190415,Gradient Boosting,Estándar
San Martín de la Vega,Resto de criminalidad convencional,2026,Q2,2,94.62992103190415,Gradient Boosting,Estándar
San Martín de la Vega,Resto de criminalidad convencional,2026,Q3,3,95.14860688238629,Gradient Boosting,Estándar
San Martín de la Vega,Resto de delitos contra la libertad sexual,2026,Q1,1,2.7458041343984534,Gradient Boosting,Estándar
San Martín de la Vega,Resto de delitos contra la libertad sexual,2026,Q2,2,2.9710141361621347,Gradient Boosting,Estándar
San Martín de la Vega,Resto de delitos contra la libertad sexual,2026,Q3,3,3.030986187077562,Gradient Boosting,Estándar
San Martín de la Vega,Robos con fuerza en domicilios,2026,Q1,1,5.371980950948271,Gradient Boosting,Estándar
San Martín de la Vega,Robos con fuerza en domicilios,2026,Q2,2,3.7769571165240783,Gradient Boosting,Estándar
San Martín de la Vega,Robos con fuerza en domicilios,2026,Q3,3,4.09025149485376,Gradient Boosting,Estándar
San Martín de la Vega,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,8.003963962972211,Gradient Boosting,Estándar
San Martín de la Vega,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,7.060702542919079,Gradient Boosting,Estándar
San Martín de la Vega,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,7.060702542919079,Gradient Boosting,Estándar
San Martín de la Vega,Robos con violencia e intimidación,2026,Q1,1,1.4345847002223302,Gradient Boosting,Estándar
San Martín de la Vega,Robos con violencia e intimidación,2026,Q2,2,1.466513630084666,Gradient Boosting,Estándar
San Martín de la Vega,Robos con violencia e intimidación,2026,Q3,3,1.466513630084666,Gradient Boosting,Estándar
San Martín de la Vega,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
San Martín de la Vega,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
San Martín de la Vega,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
San Martín de la Vega,Sustracciones de vehículos,2026,Q1,1,2.8057761853138805,Gradient Boosting,Estándar
San Martín de la Vega,Sustracciones de vehículos,2026,Q2,2,2.8057761853138805,Gradient Boosting,Estándar
San Martín de la Vega,Sustracciones de vehículos,2026,Q3,3,3.242755757435653,Gradient Boosting,Estándar
San Martín de la Vega,Tráfico de drogas,2026,Q1,1,1.3805786940783642,Gradient Boosting,Estándar
San Martín de la Vega,Tráfico de drogas,2026,Q2,2,1.466513630084666,Gradient Boosting,Estándar
San Martín de la Vega,Tráfico de drogas,2026,Q3,3,1.4345847002223302,Gradient Boosting,Estándar
San Sebastián de los Reyes,Agresión sexual con penetración,2026,Q1,1,1.9409049828359604,Gradient Boosting,Estándar
San Sebastián de los Reyes,Agresión sexual con penetración,2026,Q2,2,1.9090422301810799,Gradient Boosting,Estándar
San Sebastián de los Reyes,Agresión sexual con penetración,2026,Q3,3,2.4153625127947103,Gradient Boosting,Estándar
San Sebastián de los Reyes,Delitos contra la libertad sexual,2026,Q1,1,5.792035793724655,Gradient Boosting,Estándar
San Sebastián de los Reyes,Delitos contra la libertad sexual,2026,Q2,2,6.128568606025051,Gradient Boosting,Estándar
San Sebastián de los Reyes,Delitos contra la libertad sexual,2026,Q3,3,6.430862175197474,Gradient Boosting,Estándar
San Sebastián de los Reyes,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,8.783338157728457,Gradient Boosting,Estándar
San Sebastián de los Reyes,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,9.463217730693106,Gradient Boosting,Estándar
San Sebastián de los Reyes,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,8.783338157728457,Gradient Boosting,Estándar
San Sebastián de los Reyes,Estafas informáticas,2026,Q1,1,182.6060026172277,Gradient Boosting,Estándar
San Sebastián de los Reyes,Estafas informáticas,2026,Q2,2,159.51259162094578,Gradient Boosting,Estándar
San Sebastián de los Reyes,Estafas informáticas,2026,Q3,3,163.8627812485884,Gradient Boosting,Estándar
San Sebastián de los Reyes,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
San Sebastián de los Reyes,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
San Sebastián de los Reyes,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
San Sebastián de los Reyes,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.5,Mediana móvil 4,Alta incertidumbre
San Sebastián de los Reyes,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.75,Mediana móvil 4,Alta incertidumbre
San Sebastián de los Reyes,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.625,Mediana móvil 4,Alta incertidumbre
San Sebastián de los Reyes,Hurtos,2026,Q1,1,355.3356041745225,Gradient Boosting,Estándar
San Sebastián de los Reyes,Hurtos,2026,Q2,2,421.28899067753304,Gradient Boosting,Estándar
San Sebastián de los Reyes,Hurtos,2026,Q3,3,423.78355772313523,Gradient Boosting,Estándar
San Sebastián de los Reyes,Otros ciberdelitos,2026,Q1,1,17.39307407467827,Gradient Boosting,Estándar
San Sebastián de los Reyes,Otros ciberdelitos,2026,Q2,2,18.994134315273534,Gradient Boosting,Estándar
San Sebastián de los Reyes,Otros ciberdelitos,2026,Q3,3,17.110235981500427,Gradient Boosting,Estándar
San Sebastián de los Reyes,Resto de criminalidad convencional,2026,Q1,1,486.03117314866506,Gradient Boosting,Estándar
San Sebastián de los Reyes,Resto de criminalidad convencional,2026,Q2,2,480.6567831366319,Gradient Boosting,Estándar
San Sebastián de los Reyes,Resto de criminalidad convencional,2026,Q3,3,484.8986508600546,Gradient Boosting,Estándar
San Sebastián de los Reyes,Resto de delitos contra la libertad sexual,2026,Q1,1,3.2718799907447744,Gradient Boosting,Estándar
San Sebastián de los Reyes,Resto de delitos contra la libertad sexual,2026,Q2,2,3.7771789438850716,Gradient Boosting,Estándar
San Sebastián de los Reyes,Resto de delitos contra la libertad sexual,2026,Q3,3,4.09025149485376,Gradient Boosting,Estándar
San Sebastián de los Reyes,Robos con fuerza en domicilios,2026,Q1,1,12.687036841544233,Gradient Boosting,Estándar
San Sebastián de los Reyes,Robos con fuerza en domicilios,2026,Q2,2,13.229802473691388,Gradient Boosting,Estándar
San Sebastián de los Reyes,Robos con fuerza en domicilios,2026,Q3,3,13.564409550249922,Gradient Boosting,Estándar
San Sebastián de los Reyes,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,19.394703718310332,Gradient Boosting,Estándar
San Sebastián de los Reyes,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,19.394703718310332,Gradient Boosting,Estándar
San Sebastián de los Reyes,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,19.666404010419548,Gradient Boosting,Estándar
San Sebastián de los Reyes,Robos con violencia e intimidación,2026,Q1,1,14.119829757499655,Gradient Boosting,Estándar
San Sebastián de los Reyes,Robos con violencia e intimidación,2026,Q2,2,15.000080165651328,Gradient Boosting,Estándar
San Sebastián de los Reyes,Robos con violencia e intimidación,2026,Q3,3,14.246699439765948,Gradient Boosting,Estándar
San Sebastián de los Reyes,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
San Sebastián de los Reyes,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
San Sebastián de los Reyes,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
San Sebastián de los Reyes,Sustracciones de vehículos,2026,Q1,1,42.135813927382884,Gradient Boosting,Estándar
San Sebastián de los Reyes,Sustracciones de vehículos,2026,Q2,2,38.63363517998424,Gradient Boosting,Estándar
San Sebastián de los Reyes,Sustracciones de vehículos,2026,Q3,3,41.40126562368776,Gradient Boosting,Estándar
San Sebastián de los Reyes,Tráfico de drogas,2026,Q1,1,6.430862175197474,Gradient Boosting,Estándar
San Sebastián de los Reyes,Tráfico de drogas,2026,Q2,2,7.060702542919079,Gradient Boosting,Estándar
San Sebastián de los Reyes,Tráfico de drogas,2026,Q3,3,6.430862175197474,Gradient Boosting,Estándar
Torrejón de Ardoz,Agresión sexual con penetración,2026,Q1,1,3.030986187077562,Gradient Boosting,Estándar
Torrejón de Ardoz,Agresión sexual con penetración,2026,Q2,2,3.652415701942766,Gradient Boosting,Estándar
Torrejón de Ardoz,Agresión sexual con penetración,2026,Q3,3,3.2154361298209935,Gradient Boosting,Estándar
Torrejón de Ardoz,Delitos contra la libertad sexual,2026,Q1,1,16.84773945306936,Gradient Boosting,Estándar
Torrejón de Ardoz,Delitos contra la libertad sexual,2026,Q2,2,16.84773945306936,Gradient Boosting,Estándar
Torrejón de Ardoz,Delitos contra la libertad sexual,2026,Q3,3,16.84773945306936,Gradient Boosting,Estándar
Torrejón de Ardoz,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,14.551492207013103,Gradient Boosting,Estándar
Torrejón de Ardoz,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,12.703832919595046,Gradient Boosting,Estándar
Torrejón de Ardoz,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,13.229802473691388,Gradient Boosting,Estándar
Torrejón de Ardoz,Estafas informáticas,2026,Q1,1,198.2389694539337,Gradient Boosting,Estándar
Torrejón de Ardoz,Estafas informáticas,2026,Q2,2,212.59650040489723,Gradient Boosting,Estándar
Torrejón de Ardoz,Estafas informáticas,2026,Q3,3,215.17425250692426,Gradient Boosting,Estándar
Torrejón de Ardoz,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Torrejón de Ardoz,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Torrejón de Ardoz,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Torrejón de Ardoz,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Torrejón de Ardoz,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Torrejón de Ardoz,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Torrejón de Ardoz,Hurtos,2026,Q1,1,404.3263869166414,Gradient Boosting,Estándar
Torrejón de Ardoz,Hurtos,2026,Q2,2,427.1215339802871,Gradient Boosting,Estándar
Torrejón de Ardoz,Hurtos,2026,Q3,3,379.3383727548167,Gradient Boosting,Estándar
Torrejón de Ardoz,Otros ciberdelitos,2026,Q1,1,38.28813784390061,Gradient Boosting,Estándar
Torrejón de Ardoz,Otros ciberdelitos,2026,Q2,2,35.88937520817252,Gradient Boosting,Estándar
Torrejón de Ardoz,Otros ciberdelitos,2026,Q3,3,30.50062927247927,Gradient Boosting,Estándar
Torrejón de Ardoz,Resto de criminalidad convencional,2026,Q1,1,590.6636413985032,Gradient Boosting,Estándar
Torrejón de Ardoz,Resto de criminalidad convencional,2026,Q2,2,576.5271871265668,Gradient Boosting,Estándar
Torrejón de Ardoz,Resto de criminalidad convencional,2026,Q3,3,585.261901738434,Gradient Boosting,Estándar
Torrejón de Ardoz,Resto de delitos contra la libertad sexual,2026,Q1,1,14.551492207013103,Gradient Boosting,Estándar
Torrejón de Ardoz,Resto de delitos contra la libertad sexual,2026,Q2,2,13.246598551742201,Gradient Boosting,Estándar
Torrejón de Ardoz,Resto de delitos contra la libertad sexual,2026,Q3,3,13.229802473691388,Gradient Boosting,Estándar
Torrejón de Ardoz,Robos con fuerza en domicilios,2026,Q1,1,16.84773945306936,Gradient Boosting,Estándar
Torrejón de Ardoz,Robos con fuerza en domicilios,2026,Q2,2,15.69993025575674,Gradient Boosting,Estándar
Torrejón de Ardoz,Robos con fuerza en domicilios,2026,Q3,3,15.69993025575674,Gradient Boosting,Estándar
Torrejón de Ardoz,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,28.695518280872065,Gradient Boosting,Estándar
Torrejón de Ardoz,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,27.3714777846162,Gradient Boosting,Estándar
Torrejón de Ardoz,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,23.574224315290166,Gradient Boosting,Estándar
Torrejón de Ardoz,Robos con violencia e intimidación,2026,Q1,1,22.87105387652737,Gradient Boosting,Estándar
Torrejón de Ardoz,Robos con violencia e intimidación,2026,Q2,2,27.992347842109268,Gradient Boosting,Estándar
Torrejón de Ardoz,Robos con violencia e intimidación,2026,Q3,3,20.09787415707313,Gradient Boosting,Estándar
Torrejón de Ardoz,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Torrejón de Ardoz,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Torrejón de Ardoz,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Torrejón de Ardoz,Sustracciones de vehículos,2026,Q1,1,19.394703718310332,Gradient Boosting,Estándar
Torrejón de Ardoz,Sustracciones de vehículos,2026,Q2,2,19.394703718310332,Gradient Boosting,Estándar
Torrejón de Ardoz,Sustracciones de vehículos,2026,Q3,3,22.024388247144934,Gradient Boosting,Estándar
Torrejón de Ardoz,Tráfico de drogas,2026,Q1,1,16.84773945306936,Gradient Boosting,Estándar
Torrejón de Ardoz,Tráfico de drogas,2026,Q2,2,16.84773945306936,Gradient Boosting,Estándar
Torrejón de Ardoz,Tráfico de drogas,2026,Q3,3,16.84773945306936,Gradient Boosting,Estándar
Torrelodones,Agresión sexual con penetración,2026,Q1,1,0.8721091698062586,Gradient Boosting,Estándar
Torrelodones,Agresión sexual con penetración,2026,Q2,2,0.893002421187457,Gradient Boosting,Estándar
Torrelodones,Agresión sexual con penetración,2026,Q3,3,1.0281116633735434,Gradient Boosting,Estándar
Torrelodones,Delitos contra la libertad sexual,2026,Q1,1,2.2394176745773677,Gradient Boosting,Estándar
Torrelodones,Delitos contra la libertad sexual,2026,Q2,2,2.7458041343984534,Gradient Boosting,Estándar
Torrelodones,Delitos contra la libertad sexual,2026,Q3,3,3.242755757435653,Gradient Boosting,Estándar
Torrelodones,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,4.09025149485376,Gradient Boosting,Estándar
Torrelodones,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,5.549279493068877,Gradient Boosting,Estándar
Torrelodones,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,6.003805364082746,Gradient Boosting,Estándar
Torrelodones,Estafas informáticas,2026,Q1,1,78.02768235340328,Gradient Boosting,Estándar
Torrelodones,Estafas informáticas,2026,Q2,2,77.10953029830623,Gradient Boosting,Estándar
Torrelodones,Estafas informáticas,2026,Q3,3,77.20704173811275,Gradient Boosting,Estándar
Torrelodones,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Torrelodones,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Torrelodones,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Torrelodones,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Torrelodones,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Torrelodones,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Torrelodones,Hurtos,2026,Q1,1,47.769359449894495,Gradient Boosting,Estándar
Torrelodones,Hurtos,2026,Q2,2,44.40189590949923,Gradient Boosting,Estándar
Torrelodones,Hurtos,2026,Q3,3,41.40126562368776,Gradient Boosting,Estándar
Torrelodones,Otros ciberdelitos,2026,Q1,1,13.23237146315314,Gradient Boosting,Estándar
Torrelodones,Otros ciberdelitos,2026,Q2,2,13.775137095300295,Gradient Boosting,Estándar
Torrelodones,Otros ciberdelitos,2026,Q3,3,12.966329448026112,Gradient Boosting,Estándar
Torrelodones,Resto de criminalidad convencional,2026,Q1,1,102.50961862694619,Gradient Boosting,Estándar
Torrelodones,Resto de criminalidad convencional,2026,Q2,2,94.62992103190415,Gradient Boosting,Estándar
Torrelodones,Resto de criminalidad convencional,2026,Q3,3,94.62992103190415,Gradient Boosting,Estándar
Torrelodones,Resto de delitos contra la libertad sexual,2026,Q1,1,2.347030948689358,Gradient Boosting,Estándar
Torrelodones,Resto de delitos contra la libertad sexual,2026,Q2,2,2.7458041343984534,Gradient Boosting,Estándar
Torrelodones,Resto de delitos contra la libertad sexual,2026,Q3,3,3.242755757435653,Gradient Boosting,Estándar
Torrelodones,Robos con fuerza en domicilios,2026,Q1,1,19.394703718310332,Gradient Boosting,Estándar
Torrelodones,Robos con fuerza en domicilios,2026,Q2,2,19.394703718310332,Gradient Boosting,Estándar
Torrelodones,Robos con fuerza en domicilios,2026,Q3,3,19.394703718310332,Gradient Boosting,Estándar
Torrelodones,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,22.750496341623403,Gradient Boosting,Estándar
Torrelodones,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,22.87105387652737,Gradient Boosting,Estándar
Torrelodones,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,24.982052554879825,Gradient Boosting,Estándar
Torrelodones,Robos con violencia e intimidación,2026,Q1,1,1.6917236318483468,Gradient Boosting,Estándar
Torrelodones,Robos con violencia e intimidación,2026,Q2,2,1.4345847002223302,Gradient Boosting,Estándar
Torrelodones,Robos con violencia e intimidación,2026,Q3,3,1.9090422301810799,Gradient Boosting,Estándar
Torrelodones,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Torrelodones,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Torrelodones,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Torrelodones,Sustracciones de vehículos,2026,Q1,1,1.466513630084666,Gradient Boosting,Estándar
Torrelodones,Sustracciones de vehículos,2026,Q2,2,1.9409711600434152,Gradient Boosting,Estándar
Torrelodones,Sustracciones de vehículos,2026,Q3,3,1.9409049828359604,Gradient Boosting,Estándar
Torrelodones,Tráfico de drogas,2026,Q1,1,1.4136914488411314,Gradient Boosting,Estándar
Torrelodones,Tráfico de drogas,2026,Q2,2,0.9589433453631477,Gradient Boosting,Estándar
Torrelodones,Tráfico de drogas,2026,Q3,3,1.4345847002223302,Gradient Boosting,Estándar
Tres Cantos,Agresión sexual con penetración,2026,Q1,1,0.8721091698062586,Gradient Boosting,Estándar
Tres Cantos,Agresión sexual con penetración,2026,Q2,2,0.893002421187457,Gradient Boosting,Estándar
Tres Cantos,Agresión sexual con penetración,2026,Q3,3,1.0281116633735434,Gradient Boosting,Estándar
Tres Cantos,Delitos contra la libertad sexual,2026,Q1,1,1.9409049828359604,Gradient Boosting,Estándar
Tres Cantos,Delitos contra la libertad sexual,2026,Q2,2,2.7458041343984534,Gradient Boosting,Estándar
Tres Cantos,Delitos contra la libertad sexual,2026,Q3,3,2.9710141361621347,Gradient Boosting,Estándar
Tres Cantos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,3.652415701942766,Gradient Boosting,Estándar
Tres Cantos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,4.215014736796064,Gradient Boosting,Estándar
Tres Cantos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,4.09025149485376,Gradient Boosting,Estándar
Tres Cantos,Estafas informáticas,2026,Q1,1,156.33663921175366,Gradient Boosting,Estándar
Tres Cantos,Estafas informáticas,2026,Q2,2,156.33663921175366,Gradient Boosting,Estándar
Tres Cantos,Estafas informáticas,2026,Q3,3,166.22076548531376,Gradient Boosting,Estándar
Tres Cantos,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Tres Cantos,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Tres Cantos,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Tres Cantos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Tres Cantos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Tres Cantos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Tres Cantos,Hurtos,2026,Q1,1,111.6637875376007,Gradient Boosting,Estándar
Tres Cantos,Hurtos,2026,Q2,2,111.4962067085042,Gradient Boosting,Estándar
Tres Cantos,Hurtos,2026,Q3,3,104.31836786552577,Gradient Boosting,Estándar
Tres Cantos,Otros ciberdelitos,2026,Q1,1,19.66221436041744,Gradient Boosting,Estándar
